SampleNumber,ResultRelativePath,PredictedIndex,TargetIndexes,SolveTime,SolveStatus,IsInfeasible,ObjectiveValue,ObjectiveBound,TighteningApproach,TotalTime
508,run_results/2020-02-28T16.30.19.183.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.03370213508605957,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.647626746
509,run_results/2020-02-28T16.30.20.852.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.04817700386047363,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.667031098
510,run_results/2020-02-28T16.30.22.796.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.0063631534576416016,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.942771363
511,run_results/2020-02-28T16.30.24.560.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.004023075103759766,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.762063927
512,run_results/2020-02-28T16.30.26.378.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.1848769187927246,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.81721614
513,run_results/2020-02-28T16.30.28.298.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.005331993103027344,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.918309592
514,run_results/2020-02-28T16.30.30.210.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.006161928176879883,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.910155681
515,run_results/2020-02-28T16.30.32.119.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0065839290618896484,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.907359015
516,run_results/2020-02-28T16.30.33.946.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.06467413902282715,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.825262902
517,run_results/2020-02-28T16.30.35.849.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.006001949310302734,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.900938958
518,run_results/2020-02-28T16.30.37.677.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.005357027053833008,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.826397878
519,run_results/2020-02-28T16.30.39.733.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.0064051151275634766,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.054432309
520,run_results/2020-02-28T16.30.41.443.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.00946497917175293,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.708842774
521,run_results/2020-02-28T16.30.43.229.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.005991935729980469,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.78451119
522,run_results/2020-02-28T16.30.44.997.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.049697160720825195,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.766405106
523,run_results/2020-02-28T16.30.46.790.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.010627985000610352,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.790958371
524,run_results/2020-02-28T16.30.48.428.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004369020462036133,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.63668841
525,run_results/2020-02-28T16.30.50.459.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.00719904899597168,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.029550928
526,run_results/2020-02-28T16.30.52.373.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.006372928619384766,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.912862314
527,run_results/2020-02-28T16.30.54.163.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.010387897491455078,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.788890317
528,run_results/2020-02-28T16.30.56.210.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.09849381446838379,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.044968772
529,run_results/2020-02-28T16.30.58.059.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.006031036376953125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.847475098
530,run_results/2020-02-28T16.30.59.617.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004302024841308594,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.55696647
531,run_results/2020-02-28T16.31.01.286.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.050457000732421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.667898273
532,run_results/2020-02-28T16.31.02.952.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.016501188278198242,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.664412012
533,run_results/2020-02-28T16.31.04.763.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.17787504196166992,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.809345291
534,run_results/2020-02-28T16.31.06.517.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.005750179290771484,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.752689932
535,run_results/2020-02-28T16.31.08.099.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.004988908767700195,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.580500092
536,run_results/2020-02-28T16.31.10.009.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.006415843963623047,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.908816363
537,run_results/2020-02-28T16.31.11.706.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.010169029235839844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.694972983
538,run_results/2020-02-28T16.31.13.216.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.004082918167114258,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.508993476
539,run_results/2020-02-28T16.31.15.088.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.07727694511413574,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.869885482
540,run_results/2020-02-28T16.31.16.993.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.006561994552612305,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.903791255
541,run_results/2020-02-28T16.31.18.947.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.006719112396240234,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.952756036
542,run_results/2020-02-28T16.31.20.661.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.00510406494140625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.712220201
543,run_results/2020-02-28T16.32.15.581.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",53.09693884849548,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,54.917624675
544,run_results/2020-02-28T16.32.29.619.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",11.872266054153442,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,14.033237028
545,run_results/2020-02-28T16.32.31.688.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.0048809051513671875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.067129605
546,run_results/2020-02-28T16.32.34.053.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.008069038391113281,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.362862341
547,run_results/2020-02-28T16.32.36.364.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.005980968475341797,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.30915264
548,run_results/2020-02-28T16.32.38.506.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.012227058410644531,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.14000248
549,run_results/2020-02-28T16.32.40.693.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.006001949310302734,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.184470701
550,run_results/2020-02-28T16.32.42.983.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.0065288543701171875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.286407003
551,run_results/2020-02-28T16.32.45.986.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.8047220706939697,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.000857615
552,run_results/2020-02-28T16.32.48.769.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.46450209617614746,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.779847131
553,run_results/2020-02-28T16.32.51.396.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.3566911220550537,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.624000702
554,run_results/2020-02-28T16.32.53.824.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.006332874298095703,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.426264095
555,run_results/2020-02-28T16.32.56.273.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.007430076599121094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.447006136
556,run_results/2020-02-28T16.32.58.789.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.02048802375793457,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.513737332
557,run_results/2020-02-28T16.33.01.177.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.006407976150512695,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.384317027
558,run_results/2020-02-28T16.33.03.393.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.005115032196044922,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.213325274
559,run_results/2020-02-28T16.33.05.726.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.017230987548828125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.330992957
560,run_results/2020-02-28T16.33.08.071.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.005472898483276367,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.3423559
561,run_results/2020-02-28T16.33.10.602.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.05427098274230957,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.527714139
562,run_results/2020-02-28T16.33.13.093.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.019128084182739258,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.48868054
563,run_results/2020-02-28T16.33.16.131.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.27794408798217773,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,3.035289449
564,run_results/2020-02-28T16.33.18.730.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.02439117431640625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.596122043
565,run_results/2020-02-28T16.33.21.022.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.006203889846801758,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.287416319
566,run_results/2020-02-28T16.33.23.609.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.3627181053161621,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.584771194
567,run_results/2020-02-28T16.33.25.722.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.016109943389892578,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.10966805
568,run_results/2020-02-28T16.33.28.091.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.01587390899658203,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.366903758
569,run_results/2020-02-28T16.33.30.624.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.05175304412841797,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.531026898
570,run_results/2020-02-28T16.33.32.922.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.005671977996826172,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.294890242
571,run_results/2020-02-28T16.33.35.539.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.006783962249755859,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.61550239
572,run_results/2020-02-28T16.33.37.883.mat,10,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.06535506248474121,Optimal,false,0.0,0.0,lp,2.340759802
573,run_results/2020-02-28T16.33.40.433.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.08323001861572266,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.547563418
574,run_results/2020-02-28T16.33.42.814.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.00719904899597168,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.376566217
575,run_results/2020-02-28T16.33.45.242.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.006019115447998047,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.426376671
576,run_results/2020-02-28T16.33.47.450.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.005738019943237305,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.204280344
577,run_results/2020-02-28T16.33.49.878.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.006978034973144531,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.42663271
578,run_results/2020-02-28T16.33.52.457.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.02684497833251953,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.575878533
579,run_results/2020-02-28T16.34.16.205.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",20.99343490600586,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,23.744509593
580,run_results/2020-02-28T16.34.18.158.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.005537986755371094,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.948934301
581,run_results/2020-02-28T16.34.20.195.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.004873991012573242,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.034618685
582,run_results/2020-02-28T16.34.22.382.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.005805015563964844,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.185042269
583,run_results/2020-02-28T16.34.24.506.mat,3,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.10445189476013184,Optimal,false,0.0,0.0,lp,2.1217849
584,run_results/2020-02-28T16.34.27.270.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.8163418769836426,UserObjLimit,false,0.09635133834584263,0.08675352796610966,lp,2.762957435
585,run_results/2020-02-28T16.34.28.816.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0040700435638427734,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.543500193
586,run_results/2020-02-28T16.34.30.710.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.005156993865966797,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.892774905
587,run_results/2020-02-28T16.34.32.798.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.0084228515625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.08659436
588,run_results/2020-02-28T16.34.34.878.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0060939788818359375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.078108488
589,run_results/2020-02-28T16.34.37.140.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.006394147872924805,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.259999883
590,run_results/2020-02-28T16.34.39.222.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.005388021469116211,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.079562538
591,run_results/2020-02-28T16.34.41.532.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.006929874420166016,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.308360094
592,run_results/2020-02-28T16.34.43.795.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.10795807838439941,UserObjLimit,false,0.05235781671618518,0.0,lp,2.260919016
593,run_results/2020-02-28T16.34.46.065.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.00627899169921875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.266687373
594,run_results/2020-02-28T16.34.48.657.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3262190818786621,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.590312549
595,run_results/2020-02-28T16.34.50.792.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.006407022476196289,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.132721733
596,run_results/2020-02-28T16.34.53.110.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.006695985794067383,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.316367313
597,run_results/2020-02-28T16.34.55.457.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.007792949676513672,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.345198691
598,run_results/2020-02-28T16.34.57.395.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.005806922912597656,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.935281545
599,run_results/2020-02-28T16.34.59.423.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.013375997543334961,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.027002807
600,run_results/2020-02-28T16.35.01.491.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.005583047866821289,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.065417766
601,run_results/2020-02-28T16.35.03.616.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0065460205078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.123226487
602,run_results/2020-02-28T16.35.05.751.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.005760908126831055,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.132989386
603,run_results/2020-02-28T16.35.08.200.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.006838798522949219,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.446840789
604,run_results/2020-02-28T16.35.10.489.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.07538485527038574,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.287658471
605,run_results/2020-02-28T16.35.12.742.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.006162881851196289,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.250906073
606,run_results/2020-02-28T16.35.14.949.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.14180612564086914,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.204389766
607,run_results/2020-02-28T16.35.17.631.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.5268409252166748,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.679857282
608,run_results/2020-02-28T16.35.19.624.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0065228939056396484,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.990380211
609,run_results/2020-02-28T16.35.21.980.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.007220029830932617,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.354588941
610,run_results/2020-02-28T16.35.24.038.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.005627870559692383,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.05554453
611,run_results/2020-02-28T16.35.26.874.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.6037130355834961,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.834256631
612,run_results/2020-02-28T16.35.29.321.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.007712125778198242,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.444568326
613,run_results/2020-02-28T16.35.31.583.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.007322072982788086,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.260393171
614,run_results/2020-02-28T16.35.34.081.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.29268908500671387,UserObjLimit,false,0.09713074598470833,0.03122733652638316,lp,2.496005671
615,run_results/2020-02-28T16.35.36.091.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.0052220821380615234,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.006484616
616,run_results/2020-02-28T16.35.38.029.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.005046844482421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.934681547
617,run_results/2020-02-28T16.35.40.135.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.005181074142456055,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.10350926
618,run_results/2020-02-28T16.35.42.415.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.01845407485961914,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.278122492
619,run_results/2020-02-28T16.35.44.756.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.01801609992980957,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.338899547
620,run_results/2020-02-28T16.35.47.067.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.14271283149719238,UserObjLimit,false,0.0991341778783984,0.03600879314976131,lp,2.308454422
621,run_results/2020-02-28T16.35.49.553.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.007095813751220703,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.482541468
622,run_results/2020-02-28T16.35.51.679.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.0072231292724609375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.12460156
623,run_results/2020-02-28T16.35.53.818.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.0065228939056396484,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.137076602
624,run_results/2020-02-28T16.35.55.532.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.0053789615631103516,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.712259828
625,run_results/2020-02-28T16.35.57.458.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.05044102668762207,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.923722056
626,run_results/2020-02-28T16.35.59.259.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.04325580596923828,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.799416811
627,run_results/2020-02-28T16.36.00.968.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.0044901371002197266,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.707896809
628,run_results/2020-02-28T16.36.03.190.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.2148439884185791,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.220182847
629,run_results/2020-02-28T16.36.05.097.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.058897972106933594,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.904722274
630,run_results/2020-02-28T16.36.07.792.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.651587963104248,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.693971894
631,run_results/2020-02-28T16.36.09.795.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.06728410720825195,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.001415106
632,run_results/2020-02-28T16.36.11.831.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.0062160491943359375,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.034344288
633,run_results/2020-02-28T16.36.13.683.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.005388975143432617,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.850671601
634,run_results/2020-02-28T16.36.15.549.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.006006956100463867,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.864960129
635,run_results/2020-02-28T16.36.17.314.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.005713939666748047,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.762254844
636,run_results/2020-02-28T16.36.19.131.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.014881134033203125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.81599283
637,run_results/2020-02-28T16.36.20.871.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.005158901214599609,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.738514805
638,run_results/2020-02-28T16.36.22.963.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.00680994987487793,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.090665631
639,run_results/2020-02-28T16.36.24.804.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.00584101676940918,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.838388184
640,run_results/2020-02-28T16.36.26.543.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.005323886871337891,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.736755918
641,run_results/2020-02-28T16.36.28.044.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.0038759708404541016,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.500301373
642,run_results/2020-02-28T16.36.30.052.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.06849980354309082,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,2.006605738
643,run_results/2020-02-28T16.36.31.870.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.005981922149658203,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.815576901
644,run_results/2020-02-28T16.36.33.720.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.004467964172363281,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.848722135
645,run_results/2020-02-28T16.36.35.589.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.006134986877441406,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.868146086
646,run_results/2020-02-28T16.36.37.445.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.05836796760559082,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,1.853802606
647,run_results/2020-02-28T16.36.39.286.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.08508491516113281,UserObjLimit,false,0.021381189826545143,0.0,lp,1.839178604
