SampleNumber,ResultRelativePath,PredictedIndex,TargetIndexes,SolveTime,SolveStatus,IsInfeasible,ObjectiveValue,ObjectiveBound,TighteningApproach,TotalTime
1679,run_results/2020-02-25T02.20.46.236.mat,6,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.4795198440551758,Optimal,false,0.0,0.0,lp,9.239683091
1680,run_results/2020-02-25T02.20.54.432.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.03359699249267578,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.19108302
1681,run_results/2020-02-25T02.21.03.749.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.039238929748535156,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.312518398
1682,run_results/2020-02-25T02.21.13.378.mat,7,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.4519028663635254,Optimal,false,0.0,0.0,lp,9.624478959
1683,run_results/2020-02-25T02.21.22.870.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.04241490364074707,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.488632594
1684,run_results/2020-02-25T02.21.31.517.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.6763761043548584,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.644852282
1685,run_results/2020-02-25T02.21.40.164.mat,10,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.2700340747833252,Optimal,false,0.0,0.0,lp,8.639259881
1686,run_results/2020-02-25T02.21.50.431.mat,5,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",1.238981008529663,UserObjLimit,false,0.007757416256709268,0.0,lp,10.262600266
1687,run_results/2020-02-25T02.22.01.732.mat,9,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",2.705576181411743,UserObjLimit,false,0.004543651243684836,0.0,lp,11.295772173
1688,run_results/2020-02-25T02.22.19.176.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",9.069415092468262,UserObjLimit,false,0.007797254060323139,0.006787504210237265,lp,17.435618563
1689,run_results/2020-02-25T02.22.30.116.mat,10,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",2.170261859893799,UserObjLimit,false,0.004928738438398685,0.0,lp,10.933514939
1690,run_results/2020-02-25T02.22.39.920.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.6940000057220459,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.795680452
1691,run_results/2020-02-25T02.22.49.401.mat,8,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.41486096382141113,Optimal,false,0.0,0.0,lp,9.474166268
1692,run_results/2020-02-25T02.23.00.017.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.04754185676574707,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,10.609619272
1693,run_results/2020-02-25T02.23.08.357.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.028522968292236328,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.333716865
1694,run_results/2020-02-25T02.23.19.192.mat,9,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",1.908229112625122,Optimal,false,0.0,0.0,lp,10.82813394
1695,run_results/2020-02-25T02.23.26.240.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.02233600616455078,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.039974308
1696,run_results/2020-02-25T02.23.34.289.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.02631402015686035,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.044540289
1697,run_results/2020-02-25T02.23.42.941.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.11148905754089355,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.647614459
1698,run_results/2020-02-25T02.24.01.571.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",9.565941095352173,UserObjLimit,false,0.007172072290822846,0.004504037264858679,lp,18.624487715
1699,run_results/2020-02-25T02.24.10.378.mat,3,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.26565980911254883,Optimal,false,0.0,0.0,lp,8.7996901
1700,run_results/2020-02-25T02.24.19.890.mat,5,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.6723248958587646,UserObjLimit,false,0.003975652883271554,0.0,lp,9.509798756
1701,run_results/2020-02-25T02.24.29.698.mat,3,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",1.088529109954834,UserObjLimit,false,0.006462833158694641,0.0,lp,9.801633169
1702,run_results/2020-02-25T02.24.43.897.mat,3,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",5.2672929763793945,Optimal,false,0.0,0.0,lp,14.190018315
1703,run_results/2020-02-25T02.24.52.233.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.38312292098999023,Optimal,false,0.0,0.0,lp,8.327519101
1704,run_results/2020-02-25T02.25.00.436.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.02664494514465332,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.200660252
1705,run_results/2020-02-25T02.25.08.472.mat,1,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.2692599296569824,Optimal,false,0.0,0.0,lp,8.032887729
1706,run_results/2020-02-25T02.25.16.914.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.032917022705078125,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.436466545
1707,run_results/2020-02-25T02.25.25.246.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.03332090377807617,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.326500089
1708,run_results/2020-02-25T02.25.34.640.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.10228705406188965,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.390225944
1709,run_results/2020-02-25T02.25.45.389.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",1.944978952407837,UserObjLimit,false,0.007516243967589436,0.0,lp,10.744720158
1710,run_results/2020-02-25T02.25.58.255.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",3.4710330963134766,UserObjLimit,false,0.0062927965545329905,0.0,lp,12.85789589
1711,run_results/2020-02-25T02.26.07.143.mat,7,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.33201003074645996,Optimal,false,0.0,0.0,lp,8.879164178
1712,run_results/2020-02-25T02.26.15.294.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.025360107421875,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.148945884
1713,run_results/2020-02-25T02.26.24.334.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.04125499725341797,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.03678547
1714,run_results/2020-02-25T02.26.33.072.mat,2,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.2687830924987793,Optimal,false,0.0,0.0,lp,8.734799229
1715,run_results/2020-02-25T02.26.45.030.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",3.2160181999206543,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,11.954590365
1716,run_results/2020-02-25T02.26.54.772.mat,6,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.46956586837768555,Optimal,false,0.0,0.0,lp,9.73448162
1717,run_results/2020-02-25T02.27.04.392.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.04011082649230957,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.611883682
1718,run_results/2020-02-25T02.27.13.274.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.029222965240478516,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.875952248
1719,run_results/2020-02-25T02.27.23.146.mat,9,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.3096590042114258,Optimal,false,0.0,0.0,lp,9.870242722
1720,run_results/2020-02-25T02.27.31.722.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.12935686111450195,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.56997406
1721,run_results/2020-02-25T02.27.40.053.mat,3,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.18770909309387207,Optimal,false,0.0,0.0,lp,8.327133341
1722,run_results/2020-02-25T02.27.56.099.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",6.970900058746338,UserObjLimit,false,0.00784313725490196,0.0006134971259723283,lp,16.040452366
1723,run_results/2020-02-25T02.28.04.802.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.033560991287231445,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.695612402
1724,run_results/2020-02-25T02.28.13.756.mat,5,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.832507848739624,UserObjLimit,false,4.888838554539863e-5,0.0,lp,8.95101232
1725,run_results/2020-02-25T02.28.23.925.mat,3,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",1.2215089797973633,UserObjLimit,false,0.005109551063454861,0.0,lp,10.160580591
1726,run_results/2020-02-25T02.28.33.786.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.029840946197509766,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.853249063
1727,run_results/2020-02-25T02.28.42.115.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.03484702110290527,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.321917346
1728,run_results/2020-02-25T02.28.51.346.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.31728601455688477,Optimal,false,0.0,0.0,lp,9.227529501
1729,run_results/2020-02-25T02.29.00.621.mat,9,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.46343088150024414,Optimal,false,0.0,0.0,lp,9.269182781
1730,run_results/2020-02-25T02.29.09.675.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.03735709190368652,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.050381516
1731,run_results/2020-02-25T02.29.19.778.mat,3,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.8162047863006592,Optimal,false,0.0,0.0,lp,10.096143781
1732,run_results/2020-02-25T02.29.31.786.mat,7,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",1.819549798965454,Optimal,false,0.0,0.0,lp,12.000696402
1733,run_results/2020-02-25T02.29.40.731.mat,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3062410354614258,Optimal,false,0.0,0.0,lp,8.936768985
1734,run_results/2020-02-25T02.31.49.969.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",120.02004313468933,UserLimit,false,NaN,0.00235136821291035,lp,129.231327213
1735,run_results/2020-02-25T02.32.01.572.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.088831901550293,UserObjLimit,false,0.00765116479036243,0.0,lp,11.593641
1736,run_results/2020-02-25T02.32.13.353.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",3.091395854949951,UserObjLimit,false,0.007001781181760581,0.0,lp,11.774290629
1737,run_results/2020-02-25T02.32.22.730.mat,7,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.6250488758087158,UserObjLimit,false,0.0030205304337602716,0.0,lp,9.368010032
1738,run_results/2020-02-25T02.32.32.704.mat,8,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.34629106521606445,Optimal,false,0.0,0.0,lp,9.970990322
1739,run_results/2020-02-25T02.32.41.144.mat,4,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.2879672050476074,Optimal,false,0.0,0.0,lp,8.434517844
1740,run_results/2020-02-25T02.32.53.467.mat,2,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",3.5503218173980713,UserObjLimit,false,0.002972768769028083,0.0,lp,12.315275297
1741,run_results/2020-02-25T02.33.02.422.mat,10,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.2196340560913086,Optimal,false,0.0,0.0,lp,8.946811758
1742,run_results/2020-02-25T02.33.11.077.mat,3,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.3163340091705322,Optimal,false,0.0,0.0,lp,8.649419905
1743,run_results/2020-02-25T02.33.20.017.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.036460161209106445,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.934011911
1744,run_results/2020-02-25T02.33.28.323.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.028622865676879883,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.299579055
1745,run_results/2020-02-25T02.33.36.318.mat,9,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5065221786499023,UserObjLimit,false,0.006847831917881868,0.0,lp,7.990470102
1746,run_results/2020-02-25T02.33.45.065.mat,8,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.3012688159942627,Optimal,false,0.0,0.0,lp,8.743739216
1747,run_results/2020-02-25T02.33.55.736.mat,5,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.691288948059082,UserObjLimit,false,0.005828193573846574,0.0,lp,10.664596247
1748,run_results/2020-02-25T02.34.07.126.mat,10,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.8255021572113037,UserObjLimit,false,0.0071930284704204575,0.0,lp,11.379485248
1749,run_results/2020-02-25T02.34.15.395.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.03135204315185547,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.263032641
1750,run_results/2020-02-25T02.34.26.969.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",2.5374650955200195,UserObjLimit,false,0.0065534660503836955,0.0,lp,11.5697103
1751,run_results/2020-02-25T02.34.35.971.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.0995340347290039,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.994610365
1752,run_results/2020-02-25T02.34.45.406.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.03512692451477051,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.428649112
1753,run_results/2020-02-25T02.34.52.930.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.023649930953979492,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,7.518679118
1754,run_results/2020-02-25T02.35.02.311.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.04712390899658203,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.373799661
1755,run_results/2020-02-25T02.35.10.346.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.03183102607727051,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.029263694
1756,run_results/2020-02-25T02.35.18.647.mat,6,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.16320204734802246,Optimal,false,0.0,0.0,lp,8.298387012
1757,run_results/2020-02-25T02.35.27.892.mat,8,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.4705171585083008,Optimal,false,0.0,0.0,lp,9.238980974
1758,run_results/2020-02-25T02.35.39.513.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",1.8164010047912598,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,11.618372065
1759,run_results/2020-02-25T02.35.47.827.mat,3,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.03777885437011719,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.310707722
1760,run_results/2020-02-25T02.35.56.083.mat,4,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.2734220027923584,Optimal,false,0.0,0.0,lp,8.252680684
1761,run_results/2020-02-25T02.38.04.661.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",120.01581406593323,UserLimit,false,NaN,0.007685747945829471,lp,128.575795198
1762,run_results/2020-02-25T02.38.17.794.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",4.321666955947876,UserObjLimit,false,0.0008956746280635282,0.0,lp,13.124017391
1763,run_results/2020-02-25T02.38.26.833.mat,7,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.33229899406433105,Optimal,false,0.0,0.0,lp,9.031228981
1764,run_results/2020-02-25T02.38.35.666.mat,1,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.26371312141418457,Optimal,false,0.0,0.0,lp,8.828537953
1765,run_results/2020-02-25T02.38.45.019.mat,5,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.4358830451965332,Optimal,false,0.0,0.0,lp,9.346226193
1766,run_results/2020-02-25T02.38.54.480.mat,7,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.3489079475402832,Optimal,false,0.0,0.0,lp,9.453283273
1767,run_results/2020-02-25T02.39.06.980.mat,5,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",2.7946388721466064,UserObjLimit,false,0.006760157006270721,0.0,lp,12.492610547
1768,run_results/2020-02-25T02.39.16.272.mat,5,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.40257787704467773,Optimal,false,0.0,0.0,lp,9.284060722
1769,run_results/2020-02-25T02.39.24.316.mat,1,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.20381808280944824,Optimal,false,0.0,0.0,lp,8.041456645
1770,run_results/2020-02-25T02.39.33.820.mat,9,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.5109970569610596,UserObjLimit,false,8.760906189827402e-5,0.0,lp,9.49764003
1771,run_results/2020-02-25T02.39.44.310.mat,5,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",1.5222160816192627,UserObjLimit,false,0.005840605825426873,0.0,lp,10.483506024
1772,run_results/2020-02-25T02.39.55.648.mat,5,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",1.19144606590271,Optimal,false,0.0,0.0,lp,11.329275112
1773,run_results/2020-02-25T02.40.06.956.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",2.006603956222534,Optimal,false,0.0,0.0,lp,11.302076402
1774,run_results/2020-02-25T02.40.22.993.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",7.453429937362671,UserObjLimit,false,0.007467694317851629,0.0039470745448951135,lp,16.0288799
1775,run_results/2020-02-25T02.40.33.939.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",2.0392229557037354,UserObjLimit,false,0.0067220840582653,0.0,lp,10.938887368
1776,run_results/2020-02-25T02.40.44.316.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",1.4893639087677002,UserObjLimit,false,0.007050735487798648,0.0,lp,10.368663533
1777,run_results/2020-02-25T02.40.52.556.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.0371549129486084,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.233450669
1778,run_results/2020-02-25T02.41.05.642.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",4.504478931427002,UserObjLimit,false,0.0018688549374289056,0.0,lp,13.079254175
1779,run_results/2020-02-25T02.41.14.057.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.03195500373840332,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.407106647
1780,run_results/2020-02-25T02.41.23.250.mat,6,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.2446138858795166,Optimal,false,0.0,0.0,lp,9.189504212
1781,run_results/2020-02-25T02.41.37.857.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",6.237914085388184,UserObjLimit,false,0.007630521417385026,0.007464682926807917,lp,14.602237589
1782,run_results/2020-02-25T02.41.47.393.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.03924107551574707,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.528668834
1783,run_results/2020-02-25T02.41.57.042.mat,6,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.48545098304748535,Optimal,false,0.0,0.0,lp,9.646162812
1784,run_results/2020-02-25T02.42.05.315.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.027662992477416992,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.267185643
1785,run_results/2020-02-25T02.42.14.088.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.028939008712768555,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.770110513
1786,run_results/2020-02-25T02.42.22.088.mat,3,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.23484396934509277,Optimal,false,0.0,0.0,lp,7.993492563
1787,run_results/2020-02-25T02.42.30.766.mat,10,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.19223594665527344,Optimal,false,0.0,0.0,lp,8.671926041
1788,run_results/2020-02-25T02.42.39.201.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",1.2654378414154053,UserObjLimit,false,0.007133380878677388,0.003575000038720418,lp,8.431588472
1789,run_results/2020-02-25T02.42.48.639.mat,7,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.4606339931488037,UserObjLimit,false,0.004320909107763358,0.0,lp,9.429458698
1790,run_results/2020-02-25T02.42.58.212.mat,8,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",1.166891098022461,UserObjLimit,false,0.003988562799649414,0.0,lp,9.567266847
1791,run_results/2020-02-25T02.43.15.030.mat,8,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",8.646657943725586,UserObjLimit,false,0.00784313725490196,0.004948994427227056,lp,16.810338144
1792,run_results/2020-02-25T02.43.25.452.mat,7,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",1.2127389907836914,UserObjLimit,false,0.0033868278854570326,0.0,lp,10.41466003
1793,run_results/2020-02-25T02.43.33.775.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.02834296226501465,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.316384527
1794,run_results/2020-02-25T02.43.42.313.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.06070303916931152,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.531544932
1795,run_results/2020-02-25T02.43.51.164.mat,5,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",0.34909987449645996,Optimal,false,0.0,0.0,lp,8.846770747
1796,run_results/2020-02-25T02.44.00.676.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.03670001029968262,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.50557059
1797,run_results/2020-02-25T02.44.18.670.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",8.497299909591675,UserObjLimit,false,0.007645096381018249,0.002280171097123368,lp,17.989606227
1798,run_results/2020-02-25T02.44.27.573.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.030775785446166992,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.896176633
1799,run_results/2020-02-25T02.44.40.828.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",4.286255836486816,UserObjLimit,false,0.007054868666040799,0.0,lp,13.251956682
1800,run_results/2020-02-25T02.44.50.306.mat,1,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.4132120609283447,UserObjLimit,false,0.005030194127337662,0.0,lp,9.468156938
1801,run_results/2020-02-25T02.45.00.188.mat,9,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.7622330188751221,UserObjLimit,false,0.00742710444638156,0.0,lp,9.875208683
1802,run_results/2020-02-25T02.45.11.172.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",0.04419684410095215,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,10.974316938
1803,run_results/2020-02-25T02.45.21.431.mat,5,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",0.5010080337524414,Optimal,false,0.0,0.0,lp,10.252919376
1804,run_results/2020-02-25T02.45.33.626.mat,5,"[1, 2, 4, 5, 6, 7, 8, 9, 10]",3.3552310466766357,UserObjLimit,false,0.005831538790856794,0.0,lp,12.186677334
1805,run_results/2020-02-25T02.45.44.411.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",2.077209949493408,UserObjLimit,false,0.007524831681866961,0.0,lp,10.776987671
1806,run_results/2020-02-25T02.45.54.297.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.03731393814086914,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.874637428
1807,run_results/2020-02-25T02.46.03.048.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.03296804428100586,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.74487556
1808,run_results/2020-02-25T02.46.11.698.mat,10,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.30060887336730957,Optimal,false,0.0,0.0,lp,8.643712073
1809,run_results/2020-02-25T02.46.20.988.mat,2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.3562450408935547,Optimal,false,0.0,0.0,lp,9.283782565
1810,run_results/2020-02-25T02.46.31.283.mat,9,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",1.3980770111083984,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,10.291144313
1811,run_results/2020-02-25T02.46.47.287.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",7.622329950332642,UserObjLimit,false,0.00784313725490196,0.0025371921059056616,lp,15.997238918
1812,run_results/2020-02-25T02.46.56.064.mat,2,"[1, 3, 4, 5, 6, 7, 8, 9, 10]",0.117095947265625,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,8.767793924
1813,run_results/2020-02-25T02.47.05.238.mat,8,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",0.8383650779724121,UserObjLimit,false,0.007689966551481655,0.0,lp,9.171210974
1814,run_results/2020-02-25T02.47.20.987.mat,4,"[1, 2, 3, 5, 6, 7, 8, 9, 10]",5.774215936660767,UserObjLimit,false,0.00784313725490196,0.0,lp,15.745739536
1815,run_results/2020-02-25T02.47.34.931.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",4.731288909912109,UserObjLimit,false,0.007476725603290852,0.00735874013456991,lp,13.935969489
1816,run_results/2020-02-25T02.47.44.622.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.7516019344329834,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.684015138
1817,run_results/2020-02-25T02.47.53.899.mat,3,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.5009090900421143,Optimal,false,0.0,0.0,lp,9.269271315
1818,run_results/2020-02-25T02.48.03.308.mat,7,"[1, 2, 3, 4, 5, 6, 8, 9, 10]",0.14026999473571777,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.406301067
1819,run_results/2020-02-25T02.48.13.705.mat,6,"[1, 2, 3, 4, 5, 7, 8, 9, 10]",2.241131067276001,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,10.391001392
1820,run_results/2020-02-25T02.48.22.780.mat,1,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.03692984580993652,InfeasibleOrUnbounded,true,NaN,1.0e100,lp,9.06795675
1821,run_results/2020-02-25T02.48.30.952.mat,10,"[1, 2, 3, 4, 5, 6, 7, 8, 10]",0.1611771583557129,Optimal,false,0.0,0.0,lp,8.165768733
1822,run_results/2020-02-25T02.48.45.172.mat,5,"[1, 2, 3, 4, 6, 7, 8, 9, 10]",5.7417378425598145,UserObjLimit,false,0.00784313725490196,0.002779830469810101,lp,14.213963621
1823,run_results/2020-02-25T02.48.54.105.mat,10,"[1, 2, 3, 4, 5, 6, 7, 9, 10]",0.3938789367675781,UserObjLimit,false,0.007125857199708041,0.0,lp,8.924163756
